id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2z6NNo1IvswJk8gHCghzOI,0.574,0.65,11,-7.541,0,0.0997,0.214,0,0.454,0.53,71.291,214760,4
0jeJR3LdrC2QJNviq7wjzp,0.495,0.745,11,-5.475,0,0.035,0.142,0.000441,0.194,0.589,143.398,206027,4
7gn0MfkV4ZuMkqbPlmhIlx,0.648,0.622,9,-6.651,0,0.0578,0.0959,0.477,0.126,0.604,142.979,231013,4
1o22EcqsCANhwYdaNOSdwS,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0263,0.123,0.436,116.961,181400,4
4tmwiN9YU7xMjh2hoqcVuI,0.356,0.48,5,-10.633,1,0.0347,0.778,0.00327,0.0784,0.283,171.79,305981,4
6BVBkKpZK09NmifUMZqj1z,0.543,0.707,2,-7.636,1,0.07,0.614,0.0414,0.118,0.515,143.915,216004,4
3aA5fk4c6a7e5HM4rJqkSF,0.576,0.653,2,-9.132,1,0.03,0.779,0.361,0.113,0.209,147.867,227920,4
5wYLW17fs9JOolzR2W3AmM,0.634,0.139,2,-15.102,1,0.0533,0.679,0.036,0.0612,0.158,78.053,300427,4
3UULkHdmLDqBDPmBYltoRE,0.497,0.982,8,-3.272,1,0.108,9.05e-06,0,0.0939,0.183,109.911,259960,4
0T9tbj6zsRKLiUx06sbOWX,0.29,0.634,6,-5.95,1,0.0335,0.00718,8.26e-05,0.172,0.177,139.979,340107,4
3Gbyl3XZVeEcnFPiiPR09n,0.179,0.904,2,-3.95,1,0.0806,0.000284,1.13e-06,0.36,0.347,162.271,298600,4
6pRPoKyrZ2VNlgpvU6wwNB,0.27,0.829,6,-4.657,0,0.0468,0.00497,0.0141,0.129,0.15,150.105,478133,3
7kxfWvj6u9oWQ5C36kMtGb,0.175,0.691,7,-5.425,1,0.0391,0.0904,0.00352,0.173,0.141,171.586,259133,4
74ODL6xFR2erTu2mvXFIDz,0.517,0.991,1,-3.833,1,0.0957,1.96e-05,0.000292,0.164,0.321,118.018,256873,4
7ePjtuqKqa0ZbzznCNqiEf,0.447,0.713,10,-5.387,0,0.0345,0.00695,0.000106,0.121,0.138,138.095,306600,4
5fhv6zZwZVzKL5S3IHGqVr,0.244,0.986,6,-4.051,1,0.17,0.000146,0.000207,0.594,0.204,139.894,390870,4
1PotmRJ9g0y6zLVbJMKeV2,0.357,0.932,1,-2.996,1,0.0908,2.24e-05,6.94e-06,0.113,0.297,75.11,283827,4
3PwKYa2i1d4rQ0eZUhKQzj,0.466,0.956,3,-5.452,1,0.0968,3.59e-06,0.000478,0.138,0.156,107.979,300778,3
3YQjXBF227hkVadbXvwaob,0.568,0.902,4,-4.544,1,0.174,0.0989,1.01e-06,0.0882,0.464,129.977,184107,4
1krKtVpFkssNdzlBjbWuON,0.832,0.579,4,-9.68,0,0.0518,0.681,1.41e-05,0.0414,0.969,130.928,122000,4
6beSXVbbvppuDsgD1pAZuG,0.751,0.867,7,-3.411,1,0.179,0.253,0.00419,0.0653,0.962,169.933,120200,4
4IH37Xf6K3mx5t4i4v4pFi,0.75,0.874,4,-5.126,1,0.0532,0.00358,0.614,0.35,0.301,100.01,214027,4
6O5IJlhJtlgKMoNFzinZgY,0.773,0.836,6,-2.674,0,0.188,0.113,0.0168,0.305,0.679,114.98,270653,4
509ijdHsK0qHqxIky76xcw,0.754,0.898,2,-4.003,1,0.0334,0.142,0.0373,0.347,0.508,124.956,196680,4
2vveFvCblrNfr1lnu3kg5l,0.613,0.375,3,-11.517,1,0.0344,0.711,1.71e-06,0.237,0.774,152.253,141413,3
6m0nBnButdba95K7gwLAsl,0.748,0.859,7,-4.258,1,0.0711,0.171,0.0162,0.132,0.595,95.96,147573,4
6PDdvZwDU14dAiItvU78AL,0.601,0.903,1,-2.78,0,0.0388,0.0106,0.731,0.214,0.744,130.081,193493,4
2uXvmqJCWcstMyW33aJPks,0.692,0.663,9,-3.955,1,0.029,0.176,0.142,0.171,0.315,139.995,214667,4
11dxtPJKR4E0wlSr0A0t47,0.57,0.886,6,-4.145,0,0.044,0.00112,0.00739,0.594,0.805,158.035,219773,4
1p6bEgeBsRdsxl8HoRWYEB,0.612,0.79,2,-5.066,1,0.0468,0.0226,0.0326,0.0509,0.361,99.972,211960,4
44e84JcEUfOs9cNGu8nwU5,0.7,0.831,6,-4.931,1,0.0681,0.0124,0.000966,0.0949,0.808,121.003,150827,4
5b7RzeJ21RJDPxPCMc26Ut,0.55,0.717,10,-5.708,1,0.0357,0.0104,0.0581,0.168,0.28,86.002,253240,4
6yEtRJIe0jxNxk4QIGJZLv,0.625,0.684,7,-5.168,1,0.0299,0.215,0.000368,0.126,0.106,120.02,238013,4
1dpXikU9kSyxm1mKulwHws,0.551,0.825,2,-5.108,0,0.0422,0.0189,3.96e-05,0.132,0.18,129.971,191733,4
7vOjTY220BqIttYDbwshED,0.508,0.888,11,-4.336,1,0.0778,0.00151,1.17e-06,0.0772,0.48,132.618,175920,4
1dqdpx6NldeFTJR3MwRonP,0.718,0.455,1,-8.585,0,0.0287,0.0502,0.116,0.19,0.472,107.993,252133,4
09BvvHet0SXvdZKAyUzIWk,0.65,0.961,9,-3.149,1,0.039,0.0172,0,0.0696,0.935,108.982,233733,4
7zBq7YCjuIxQRxqhtKJNbI,0.537,0.895,5,-2.708,1,0.0352,0.21,4.01e-06,0.123,0.851,139.108,134067,4
54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,4
4IU1RL4BKvFyXtbTwaHAvW,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,211387,4
5VSAonaAPhhGn0G7hMYwWK,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,199573,4
5dXED6MP1v1qghkaniirb1,0.86,0.568,4,-12.516,0,0.0387,0.29,0,0.31,0.936,129.721,237467,4
4uTTd2SlalZoG0zVgI63kH,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867,4
0fqP1OK8UuiVK4WdsYCeY3,0.443,0.337,9,-13.017,1,0.0259,0.229,2.71e-05,0.359,0.267,86.54,183827,4
4Anh5Ti55P6SXG3H94QLqV,0.528,0.472,7,-10.428,1,0.0267,0.583,0,0.129,0.251,134.099,183187,3
5coTcHT7K8O3G97y9T4LOU,0.557,0.473,7,-9.294,1,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,150227,4
6F95U6PqNOh7fUnyrHotQs,0.609,0.443,11,-9.174,0,0.0313,0.789,0,0.162,0.62,125.953,217947,4
14lDO5V0Ay0h1t8QTpbfi1,0.395,0.647,9,-12.074,0,0.0376,0.207,3.29e-05,0.113,0.632,75.824,308600,4
5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,2,-2.378,1,0.0347,0.0629,0.000174,0.0552,0.521,100.016,194240,4
6zDs6zI94L761vd0cVScTT,0.618,0.934,8,-5.562,1,0.0498,0.0547,0,0.11,0.724,126.035,206920,4
5Xw5jRLRERCFreSjmbG35V,0.392,0.637,10,-5.918,1,0.0508,0.185,0,0.117,0.438,61.041,198107,4
1KgZOCjN3nGRTk3c87oIj6,0.689,0.902,0,-4.769,1,0.0372,0.0556,0,0.153,0.581,120.045,178560,4
5ng9duWuWbHlwviFSh5Vqx,0.633,0.967,11,-1.575,0,0.084,0.0123,0.00102,0.254,0.439,124.993,197760,4
1obisQNOcikRvTdStbW3pG,0.671,0.87,1,-4.211,1,0.0448,0.01,0,0.102,0.723,121.993,169027,4
4KSQ9el0QgTKKie5oCtKLe,0.604,0.948,11,-3.837,1,0.0469,0.00461,0,0.085,0.704,115.931,180213,4
1aGECHpgySxBAcLBBMyxlC,0.62,0.87,8,-4.497,1,0.0411,0.0228,0,0.372,0.725,103.973,191280,4
5sml5GrLj7g9WIpC2R3Tgk,0.659,0.601,5,-6.362,1,0.0418,0.0629,0,0.112,0.383,125.007,212547,4
4gHD93RNqEhEh2NkYzl3x6,0.555,0.804,0,-3.494,1,0.0459,0.00207,0,0.166,0.671,144.982,220693,4
4VcRfZd0d2TZQafiYtCF6J,0.76,0.26,9,-11.246,1,0.0386,0.324,0,0.0998,0.721,120.084,180000,4
2memjAKXTXCK1WsUsWGHe7,0.786,0.548,0,-9.953,0,0.036,0.291,4.7e-06,0.0722,0.403,110.009,242363,4
124jk9MqS0k8thw8NViWLd,0.54,0.523,7,-5.885,1,0.0334,0.00725,0,0.11,0.352,91.948,212446,4
3FmhG3cQI3epeQbf5abM5K,0.455,0.562,5,-6.831,1,0.0364,0.787,0.0586,0.0866,0.829,183.099,163279,3
0Zu6m27nkXmnXoIoJ1ix4F,0.653,0.909,6,-3.33,1,0.0889,0.439,0,0.106,0.762,123.013,200576,4
4LuwzfI2NMSmq7FGcvaJc6,0.592,0.499,2,-8.795,1,0.0329,0.547,0.898,0.126,0.127,75.013,254642,4
6NZpdEHOelYc0SsJX1BWfb,0.63,0.775,11,-11.101,1,0.0456,0.000202,0.865,0.329,0.726,124.013,236250,4
6wLj4AQJiBuJl5uiY0hSe8,0.786,0.548,0,-9.953,0,0.036,0.291,4.7e-06,0.0722,0.403,110.009,242363,4
5Ox4AwlfmeQAXQKjZneZr3,0.819,0.762,2,-7.457,1,0.0292,0.177,0,0.163,0.968,123.045,173659,4
08iPwopsh9SJtIrRubO82c,0.717,0.673,7,-5.114,0,0.0487,0.114,0,0.151,0.545,131.95,216189,4
1mnqraQ8oV8MX92rdOFLWW,0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,238760,5
4bnjq8zqtCnxTGxll5ezOO,0.551,0.773,11,-6.578,0,0.101,0.0673,3.39e-05,0.0511,0.649,90.003,159293,4
72Oh7sKJUEINkQnoPO4kHS,0.744,0.406,8,-6.378,0,0.0722,0.113,0,0.0316,0.725,89.942,234707,4
4cSmBQxyqwQHfzQiy7Osdf,0.849,0.736,2,-5.892,0,0.0539,0.0553,0.278,0.132,0.71,109.983,210333,4
5AYPC1YEJdwPqnPz0Lib50,0.739,0.48,8,-8.116,0,0.0412,0.222,9.88e-06,0.122,0.663,140.071,231467,4
54FAYoGATQPUBbxCIclHkG,0.716,0.601,1,-10.808,0,0.0514,0.0831,0.0016,0.0401,0.643,109.852,209560,4
7iWikZuAbA8XVjDWSN8iZu,0.591,0.953,10,-4.027,0,0.326,0.105,0,0.0262,0.882,127.312,214973,5
4cDvCd4mmOtM9zZTvGIKEI,0.591,0.97,10,-3.197,0,0.324,0.0832,1.65e-06,0.348,0.846,128.294,258520,5
6GIoZbQ6SdnKYhRuMr720d,0.656,0.972,6,-3.977,0,0.207,0.0187,2.34e-05,0.0357,0.566,99.376,190120,4
3KcCp8WwWp7BLeAu4ykgjP,0.839,0.658,1,-4.26,1,0.0782,0.00472,0.033,0.334,0.879,92.965,188533,4
4cE2eXnhCGzQAYZfiwUmGP,0.737,0.699,3,-14.067,0,0.0637,0.114,0.863,0.129,0.639,83.18,248138,4
4It36oUc4TJ0YWUEAhpAYg,0.616,0.592,6,-12.288,1,0.0378,0.000927,0.0549,0.188,0.425,137.789,247385,4
3W1iqLKK3t4aXxNPuesEm5,0.606,0.62,4,-13.847,0,0.0565,0.0491,0.884,0.0854,0.631,137.291,230832,4
1Y7Krrjt8q1xkRy41Qhn1N,0.64,0.514,6,-12.75,1,0.0506,0.00164,0.539,0.088,0.301,140.383,266725,4
0cSjncOC5ABa2o0DB5gf74,0.769,0.534,1,-9.006,0,0.0296,0.000476,0.0518,0.148,0.562,97.767,225909,4
2IMN9IaHhsifVelsm3l28D,0.768,0.466,0,-13.348,0,0.0752,0.00479,0.104,0.093,0.445,139.334,203278,4
5zcHlnX3oWoxCaTIv5rZGh,0.746,0.675,11,-9.856,0,0.0814,0.144,0.874,0.0852,0.558,83.192,248138,4
0L7ajG1fLJ7OReO93U80lr,0.859,0.486,4,-7.886,1,0.0423,0.00423,0.0257,0.0922,0.656,102.989,228496,4
14xtZlkHtSGK6oRvCmVbg2,0.82,0.607,6,-7.374,0,0.044,0.0254,0.879,0.117,0.364,133.075,202449,4
4VRkoEUQTXC8LbWhHLpq1q,0.784,0.607,0,-8.795,1,0.0649,1.34e-05,0.911,0.0856,0.098,103.995,226210,4
2qxrGDWh1qXWXJ1DbbxAEu,0.682,0.924,2,-6.525,1,0.0485,0.000907,7.8e-05,0.0655,0.875,140.77,248720,4
69Z2l0fNje3fG2S8XOarJm,0.665,0.592,11,-12.579,1,0.0421,0.275,0.0104,0.164,0.675,94.924,288333,4
7vMRj40Rw8PPgZiDcbyUdj,0.691,0.873,2,-6.349,1,0.183,0.000457,0.000587,0.118,0.666,139.384,227733,4
76pzQq0nTuaVQiVeyLv1On,0.724,0.833,1,-8.233,1,0.234,0.000646,2.12e-05,0.0728,0.732,139.278,380093,4
2nk6ao4kh0lEBS9TVNKWjd,0.796,0.448,0,-14.27,1,0.0549,0.178,1.53e-05,0.0388,0.868,99.468,271000,4
75JB3y02MZZmKeYP4czMym,0.372,0.358,5,-11.282,1,0.0301,0.485,0,0.173,0.174,61.3,228493,4
2pJDxHLbRn7yHEG4xjJU0A,0.73,0.478,9,-11.88,0,0.0453,0.374,0.0028,0.241,0.401,91.437,342199,4
36smtTqQnYTQDn405MzQlq,0.56,0.862,11,-7.495,0,0.103,0.114,0.0066,0.126,0.669,135.177,236707,4
6dTZWsHUvIzCmJs0L4mTCS,0.509,0.62,6,-7.549,1,0.0532,0.283,0.000464,0.14,0.429,178.465,224174,4
4C7BbL32gZDORkVs19bDdx,0.539,0.276,9,-12.268,1,0.0393,0.838,0,0.164,0.505,89.483,190013,4
5qHirGR7M9tdm6C17DlzSY,0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,121347,4
5hTpBe8h35rJ67eAWHQsJx,0.941,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.041,209640,4
4HW5kSQ8M2IQWZhSxERvla,0.693,0.464,0,-7.912,0,0.224,0.391,0,0.157,0.868,78.1,173947,4
32xx0fAv3CIeGmNaWTHvEF,0.766,0.5,1,-7.626,1,0.152,0.419,0,0.108,0.495,107.045,220160,4
2qpX5WY7A7uLLLQfFpvRDK,0.639,0.332,5,-11.482,1,0.378,0.64,0,0.0518,0.866,83.306,259227,4
6U9OkV9oa8kN8LyBGf3wvJ,0.962,0.563,2,-6.372,1,0.246,0.184,0,0.059,0.899,131.023,117307,4
1OWGLpptXlHLw1yibeHiHa,0.704,0.517,5,-7.999,0,0.312,0.314,6.36e-06,0.174,0.443,139.857,150000,4
4qV3FpOX5NQbghsnmx3wKX,0.658,0.59,11,-8.56,1,0.298,0.19,0.0106,0.216,0.223,152.729,226947,4
4X70hLzIDfY5T2BcsOcv6Q,0.809,0.636,1,-5.923,0,0.217,0.00603,0.0264,0.274,0.569,102.012,169707,4
4TaGhbUWsmOWrQt8w3sA9x,0.74,0.408,8,-9.595,1,0.224,0.0755,0,0.152,0.615,74.988,179307,4
3IDsegNBHC4pjGCOMTQYlU,0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,236973,4
4HBvh8d07aKcqrBubN0W2t,0.686,0.684,1,-5.189,1,0.037,0.0219,0,0.165,0.378,100.115,187493,4
367dmPOxuMP8FsrZHenNnq,0.544,0.699,9,-4.148,1,0.0341,0.258,0,0.144,0.293,141.844,257293,4
52wbWBHEdMoGwO0zBo9FLS,0.297,0.475,9,-9.661,1,0.0265,0.344,0,0.105,0.226,152.303,255293,4
6RlliUfY8hTxnaK85e6D5Z,0.616,0.488,7,-7.513,1,0.0265,0.473,5.34e-05,0.106,0.501,75.0,222397,4
5jsQqMxW1EhBfr700ahC1v,0.535,0.213,10,-16.385,0,0.0314,0.601,1.2e-06,0.0687,0.137,113.099,236800,3
7rJlIt0X1SZXLyCNOerJWu,0.379,0.276,0,-9.951,1,0.0318,0.577,0,0.0842,0.231,123.792,248347,4
55lX3vm1G35mUpawXHK5Te,0.648,0.89,2,-3.834,1,0.0429,0.288,0,0.119,0.808,126.956,213733,4
76crWZqaiFzlTPGzNtT4w1,0.513,0.658,0,-6.432,1,0.0277,0.0329,9.3e-05,0.0805,0.336,177.625,300560,4
5reaWOvB4w0Gp8KjwKXqcu,0.547,0.832,4,-3.071,1,0.0419,0.388,0,0.109,0.887,82.071,181853,4
30FURVTCpbKyykjSEQzGkH,0.49,0.725,10,-3.304,1,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,240440,4
1L5tZi0izXsi5Kk5OJf4W0,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,213760,4
4zQuwW24dweWcaX0fEJkP2,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947,4
6yLX8QnxlnEqZfs3YKCfjF,0.643,0.871,1,-2.734,0,0.118,0.491,0,0.29,0.452,121.569,185187,4
6CQaVuICm1WVXyy3SZ5jEI,0.739,0.365,5,-5.731,0,0.0415,0.751,1.65e-06,0.161,0.699,96.095,233733,4
570ZDO2Lmh6NQChOU5xPUL,0.48,0.561,0,-5.874,1,0.027,0.317,0.00641,0.184,0.541,164.791,154160,4
0RatRR1mlxEVR6WATH4jV3,0.475,0.745,9,-4.928,0,0.189,0.0746,7e-05,0.122,0.435,176.143,141267,4
5FNDpQSkgFiRdUKGfagIRJ,0.881,0.522,0,-4.753,1,0.0372,0.0487,0.000406,0.0637,0.798,91.418,211987,4
5RqIM2vv5nw2PGJBqPD8Rg,0.59,0.803,4,-2.518,1,0.085,0.537,0,0.105,0.477,87.851,151573,4
4NDpn6yfD5aqafYWFEaJDz,0.705,0.634,5,-6.083,0,0.0282,0.0405,3.53e-05,0.349,0.639,98.008,169373,4
1zQfPjX4PBrr7umHuTSX3b,0.388,0.0612,0,-20.38,1,0.0351,0.967,0.00739,0.0804,0.129,136.988,261227,4
0apBXMrFVOPyo1f7sQMzgQ,0.343,0.639,0,-10.589,1,0.0329,0.439,5.64e-06,0.073,0.486,101.196,619827,4
6vBfG9eCSoPW6505Ft8IPO,0.363,0.819,0,-10.91,1,0.0411,0.319,0.0216,0.0809,0.65,124.76,357867,4
5PFiTXc6KWNkywGcb0uNwM,0.687,0.306,7,-15.108,1,0.0291,0.516,3.89e-06,0.133,0.548,101.065,562693,4
0CSUXOGjWCDWsbUKqlGapu,0.388,0.562,0,-13.247,1,0.0619,0.222,0.00564,0.0898,0.403,98.328,363333,4
68QQJNbFZD6j4mug9G6Y6q,0.529,0.726,0,-9.815,1,0.0653,0.0674,0.000161,0.268,0.728,166.743,209827,4
09eTdPN8RUdrAQKsNMF1fI,0.35,0.869,0,-10.043,1,0.0484,0.0545,0.000153,0.234,0.479,125.242,542373,4
7m5qv0EoESHH8nyjTa5wvm,0.643,0.132,4,-20.512,1,0.0464,0.878,0,0.172,0.424,143.881,176267,4
03luUDICdyOIkQ1f2KJCSn,0.45,0.576,7,-12.731,1,0.0571,0.239,0.000703,0.319,0.678,123.48,460040,4
4Yj5BlxJnOm6wn5DERt1H6,0.371,0.156,2,-14.632,1,0.0333,0.977,0.664,0.194,0.538,135.888,114107,4
0HK2zdbojRW71NfDSjutas,0.1,0.229,8,-15.344,1,0.0387,0.938,0.824,0.0957,0.0434,83.483,193693,4
4MrUAoweMGPxGIW2MZ0kYF,0.153,0.194,2,-15.005,1,0.035,0.928,0.911,0.176,0.072,150.313,157507,3
1sV5QZkWsfqNlY6R51RWQ0,0.178,0.264,9,-12.209,1,0.0353,0.916,0.829,0.0787,0.0777,79.228,196080,4
7s6QPIOJUiIMVVXG5qCxdQ,0.272,0.599,0,-8.496,1,0.0368,0.721,0.123,0.235,0.553,78.678,187000,4
0VFYzM5EKeFvqYqNF5QhDk,0.284,0.622,9,-12.406,1,0.0391,0.445,0.888,0.326,0.681,131.628,126827,4
3hdaiDeFLgdGFoWnBtpbpm,0.13,0.158,5,-20.086,1,0.0408,0.905,0.854,0.143,0.0394,89.574,192933,3
4UGD9u2THzF5z6hIaC1Cjy,0.189,0.16,8,-15.839,1,0.0386,0.973,0.609,0.101,0.0377,88.774,256467,4
3tASZ6wWqBGEBskA5PknSQ,0.196,0.179,8,-17.49,1,0.0388,0.961,0.823,0.178,0.0618,84.747,267600,4
5oQaIMcBf0QBMSldaiw8yq,0.503,0.145,11,-12.45,1,0.0377,0.952,0.893,0.0757,0.475,75.259,113107,1
3zl7j5ua8mF4JDYuxrfo01,0.544,0.417,8,-4.387,1,0.0247,0.586,0,0.085,0.207,95.156,265363,3
7zrpoAJte9o12TzawqgdD0,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984,5
6cPLCU7hKjgjvLWzCevl7R,0.533,0.456,2,-6.392,1,0.0265,0.703,0,0.18,0.289,136.117,265585,4
1t61EARAxEkTpCq91bd3N5,0.234,0.321,10,-8.513,1,0.0336,0.82,3.39e-06,0.115,0.0504,82.388,268933,5
3p02ss31ywBaZcqh7Vq9sx,0.294,0.435,7,-6.747,1,0.0309,0.907,0.00182,0.101,0.445,105.391,246480,4
5WHnE8MsLFHqSUwecrs7WO,0.531,0.505,5,-8.446,0,0.0285,0.894,0.0361,0.187,0.419,95.015,241232,4
4Q5df2RYLQfuL6EaSGvSWt,0.27,0.222,4,-11.947,1,0.0325,0.848,0.0011,0.116,0.0705,74.8,219227,4
0r4RVvAgAnOBjOtnaB2Oyn,0.35,0.149,6,-12.196,1,0.0334,0.642,0,0.109,0.189,83.862,258812,3
1HUc5mDTIx8Ul2cxSiAkcj,0.283,0.326,5,-9.091,1,0.0291,0.853,8.62e-06,0.219,0.108,79.176,300333,4
0tyWs7VaLmVvUkFXd9nyfj,0.617,0.619,10,-6.708,1,0.0394,0.628,2.09e-06,0.101,0.492,101.993,235446,4
3L9FyUdt9CouusMVHR1JVz,0.387,0.59,2,-10.887,1,0.0446,0.432,0,0.691,0.26,75.834,324173,4
21uEjPGEQwacvcJm4XlLS6,0.571,0.531,8,-6.703,1,0.0306,0.668,0.765,0.108,0.655,151.254,224320,4
5r1OaJw4QEioWc02fTJHs7,0.554,0.669,6,-7.76,1,0.0546,0.265,0.623,0.0996,0.665,109.699,439160,4
2QMwimyroaXZWXPU14Fxrf,0.343,0.351,10,-11.802,1,0.0702,0.972,0.000113,0.702,0.453,92.598,230000,1
3fWLMy9ar6sY3Hb7CcJ2gy,0.618,0.855,10,-4.671,0,0.0322,0.403,0.124,0.32,0.538,125.844,296893,4
7xu8wWPw7R8HpaIgRLREvw,0.472,0.5,5,-8.042,0,0.0369,0.783,0.866,0.306,0.402,124.582,275867,3
2u0vyhZ90UDBdSAYTmZyhU,0.605,0.494,5,-9.149,0,0.0452,0.366,0.707,0.119,0.335,130.753,481267,3
6qiFvcgWrBHodSHf3X1dzu,0.678,0.441,8,-14.711,0,0.0717,0.761,0.0606,0.659,0.0692,103.896,231067,4
7bom8soqSoatDiIdGBjYM3,0.394,0.882,5,-3.163,0,0.0334,0.509,0.724,0.362,0.588,170.902,254867,4
7hpJw9zDEdWY3PQ849M5W5,0.358,0.515,5,-6.634,0,0.0346,0.648,0.88,0.392,0.134,76.517,146867,4
6RHrQuUrdu0qGym6dzG0Q2,0.655,0.689,8,-5.568,0,0.863,0.779,0,0.694,0.724,105.116,44533,1
7G6u98RMlPhg5zH7j2XuNI,0.398,0.646,5,-12.737,1,0.69,0.748,0,0.966,0.264,87.489,207093,3
1daIKwGq3vLU5qlFj8NQld,0.534,0.735,2,-5.204,1,0.947,0.828,0,0.73,0.324,82.47,462360,4
18uAoDSII8aTkj83riTcKZ,0.531,0.255,10,-23.417,0,0.661,0.454,0,0.925,0.265,93.284,131000,3
502qEBc2o9JlHRTkCz06Dy,0.469,0.864,1,-6.71,1,0.948,0.838,0,0.96,0.154,82.564,197773,3
5gkxhWdMsyCrCuqmd1gkmX,0.626,0.465,11,-18.103,0,0.866,0.815,1.76e-06,0.899,0.44,101.226,185360,4
2mBGr39aKvZsavj72I4mDv,0.361,0.564,0,-18.979,0,0.492,0.683,0.000113,0.791,0.0402,140.28,99733,3
15vdWYyZz70KHGv8u1856h,0.678,0.286,6,-21.008,1,0.528,0.672,0,0.686,0.288,102.236,111067,1
3Z2ESzCngqxH1ssyJO8uOL,0.678,0.585,10,-13.459,1,0.935,0.642,0,0.756,0.408,50.127,158040,3
1VrMQb4xQekElMQnG7ph00,0.627,0.766,3,-4.993,1,0.95,0.806,0,0.679,0.493,85.864,319093,4
4EaBMhUIOfnFEbIgqCfKbi,0.447,0.624,0,-12.076,1,0.0543,0.142,2.7e-06,0.117,0.342,119.975,216133,4
6eJ0qhctR7doDBkS9SL9cy,0.337,0.11,3,-20.15,1,0.0411,0.943,0,0.08,0.324,102.037,220827,4
5klrh466oGToybceGHPGAX,0.118,0.125,1,-20.874,1,0.048,0.84,0.0012,0.112,0.125,79.29,294160,4
5byUll2f3Zgnli3wJPoKRL,0.239,0.078,1,-19.18,1,0.0402,0.864,4.17e-05,0.115,0.115,135.66,342027,4
5o0xOQhYxr3KqYn4cRE6Ed,0.257,0.0433,10,-24.379,1,0.0432,0.955,0,0.131,0.255,77.787,163667,4
2GGkXContcq2SZpXuEAlyf,0.287,0.00803,10,-27.826,1,0.0374,0.954,0.0855,0.0877,0.165,102.587,83520,4
1eFXVUWd8Dc8bTfbKzTntz,0.206,0.155,5,-18.565,0,0.0462,0.777,0,0.633,0.093,84.957,480960,3
6axlN6wdRRrzElmyPXuGIC,0.173,0.0607,5,-23.07,1,0.0449,0.937,7.81e-05,0.106,0.0727,83.769,222947,5
5PRz8hvi9y6S36WIreol1U,0.205,0.111,9,-20.218,1,0.0373,0.846,1.05e-06,0.142,0.208,70.094,119387,3
61zSTvYuEWrj0ZfllX7Aew,0.267,0.328,5,-16.269,1,0.0518,0.603,1.16e-06,0.185,0.351,63.136,331533,4
5EdlwzcgIAYs2HGvOnczPN,0.648,0.656,9,-7.393,1,0.0345,0.169,1.17e-05,0.164,0.831,97.093,225667,4
3unwRUV5qbjMmH3NJtaODy,0.742,0.6,7,-9.647,0,0.0319,0.142,0,0.0677,0.954,101.92,276000,4
1RsxUuB1Q5OdseLpHMBkEN,0.349,0.344,5,-13.206,1,0.0526,0.359,0.000129,0.603,0.228,142.441,250200,4
30IpEYZRHYmS8yZyMM5aYK,0.668,0.685,9,-6.533,1,0.0368,0.302,0,0.137,0.903,125.475,250360,4
5KsfM8iYYO7ZqgDVq1xHy0,0.627,0.277,9,-12.145,1,0.0322,0.541,6.94e-06,0.197,0.337,126.985,297133,4
7BJSgkVUyvPY1JfvJeyh2j,0.546,0.543,10,-10.757,1,0.032,0.0816,2.36e-06,0.104,0.386,81.349,250667,4
5WdF8jm3hBNi1t9qlqdjsE,0.586,0.463,6,-9.929,0,0.0252,0.129,7.08e-05,0.0757,0.551,96.479,255960,4
3IEs5UmjbMmCMHE7LjXRPT,0.567,0.369,0,-10.127,1,0.0301,0.45,9.38e-05,0.122,0.297,135.458,247493,4
7vUbFCefkYWl4uSpMManF1,0.712,0.61,2,-9.553,1,0.0322,0.369,4.42e-06,0.189,0.91,120.94,227067,4
0E7hqukNWuR2oQwEG2gKL8,0.576,0.599,4,-9.473,1,0.0478,0.254,0,0.335,0.596,82.286,228533,4
7gg8MoGsKe1dRnSvxVpP00,0.825,0.495,7,-8.446,1,0.0351,0.581,4.01e-05,0.145,0.881,122.052,198899,4
4MflGTO2ZTcSQ12bWcyRgI,0.752,0.775,9,-7.289,1,0.0546,0.0324,0,0.351,0.595,122.014,199263,4
4Jz4bjXeiF2SXVj9P4YfY5,0.674,0.778,0,-5.367,1,0.0376,0.0469,0,0.145,0.816,90.01,189933,4
