,g_song_id,writer_id,writer_name,for_project
19928,17972,123,Dr. Dre,True
19929,17972,695,Hittman,True
19930,17972,1129,​The D.O.C.,True
19931,17972,497367,Richard Bembry,True
19932,17972,10233,Scott Storch,True
19933,17972,2470,Mel-Man,True
19934,17974,5570,Eddie Griffin,True
19950,17984,1692,Kool Keith,True
19951,17984,16204,Dan the Automator,True
19957,17988,1692,Kool Keith,True
19958,17988,16204,Dan the Automator,True
19964,17991,1692,Kool Keith,True
19965,17991,16204,Dan the Automator,True
19970,17994,1692,Kool Keith,True
19971,17994,5574,Sir Menelik,True
19972,17994,16204,Dan the Automator,True
19977,17999,1692,Kool Keith,True
19978,17999,16204,Dan the Automator,True
19979,18000,2533,Dr. Octagon,True
19980,18000,1692,Kool Keith,True
19981,18001,1692,Kool Keith,True
19982,18001,2533,Dr. Octagon,True
19990,18005,2533,Dr. Octagon,True
19991,18005,1692,Kool Keith,True
19992,18006,2533,Dr. Octagon,True
19993,18006,1692,Kool Keith,True
19994,18007,1692,Kool Keith,True
19995,18007,16204,Dan the Automator,True
19996,18008,2533,Dr. Octagon,True
19997,18008,1692,Kool Keith,True
19998,18009,5576,DJ Dexter,True
19999,18009,2533,Dr. Octagon,True
20000,18009,1692,Kool Keith,True
20001,18012,2533,Dr. Octagon,True
20002,18012,1692,Kool Keith,True
20003,18018,2533,Dr. Octagon,True
20004,18018,1692,Kool Keith,True
20015,18035,184,Swizz Beatz,True
20016,18035,983631,Darrin Dean,True
20017,18035,75,Styles P,True
20018,18035,3677,Drag-On,True
20019,18036,983631,Darrin Dean,True
20020,18036,984004,DJ Iroc,True
20021,18036,75,Styles P,True
20022,18036,245,Sheek Louch,True
20023,18036,34,Jadakiss,True
20024,18036,3677,Drag-On,True
20025,18050,1274,Nickelus F,True
20026,18050,20314,No Malice,True
20027,18050,130,Drake,True
20035,18055,364083,3T,True
20036,18055,27578,StarGate,True
20037,18055,130,Drake,True
20038,18055,326,Trey Songz,True
20039,18056,304,Rich Boy,True
20040,18056,130,Drake,True
20041,18057,459,Robin Thicke,True
20042,18057,130,Drake,True
20043,18058,326,Trey Songz,True
20044,18058,130,Drake,True
20045,18059,1021,Phonte,True
20046,18059,5010,Von Pea,True
20047,18059,130,Drake,True
20048,18061,1021,Phonte,True
20049,18061,327,Elzhi,True
20050,18061,130,Drake,True
20051,18064,130,Drake,True
20052,18065,1274,Nickelus F,True
20053,18065,130,Drake,True
20054,18066,130,Drake,True
20055,18067,5587,Slakah the Beatchild,True
20056,18067,642652,A. Graham,True
20057,18074,4,Lil Wayne,True
20058,18074,130,Drake,True
20059,18074,2532,Santigold,True
20060,18106,88,Rick Ross,True
20061,18106,49606,Cool (Producer),True
20062,18106,523,Dre,True
20070,18236,526,Dru Down,True
20071,18236,8797,Numskull,True
20072,18236,505,Yukmouth,True
20086,18314,5661,The Dove Shack,True
20087,18317,55468,Arnita Porter,True
20088,18317,5661,The Dove Shack,True
20139,18371,191,Too $hort,True
20140,18371,405,E-40,True
20157,18381,405,E-40,True
20158,18382,3311,Levitti,True
20159,18382,405,E-40,True
20164,18385,338,Busta Rhymes,True
20165,18385,405,E-40,True
20176,18391,404,WC,True
20177,18391,1880,Mack 10,True
20178,18391,405,E-40,True
20181,18393,1426387,A-1 (Group),True
20182,18393,405,E-40,True
20201,18401,405,E-40,True
20204,18403,405,E-40,True
20205,18403,3308,Kaveo,True
20213,18410,405,E-40,True
20214,18410,5684,Droop-E,True
20217,18412,405,E-40,True
20218,18413,405,E-40,True
20221,18415,405,E-40,True
20222,18415,1227,B-Legit,True
20227,18418,405,E-40,True
20230,18421,405,E-40,True
20231,18421,5686,"James ""Stomp Down"" Bailey",True
20240,18425,405,E-40,True
20244,18428,8797,Numskull,True
20245,18428,505,Yukmouth,True
20246,18428,3310,Celly Cel,True
20247,18428,5687,Cold 187um,True
20248,18428,1423,Kokane,True
20249,18428,5688,T-Pup,True
20250,18428,405,E-40,True
20251,18429,405,E-40,True
20252,18429,3115,Bosko,True
20253,18429,2782,Suga Free,True
20256,18431,648811,Kevin McCord,True
20257,18431,405,E-40,True
20258,18431,5681,Suga-T,True
20259,18432,1465,D-Shot,True
20260,18432,405,E-40,True
20261,18433,3428,Mac Minister,True
20262,18434,405,E-40,True
20263,18435,405,E-40,True
20264,18435,1227,B-Legit,True
20265,18436,405,E-40,True
20266,18437,405,E-40,True
20267,18437,59,2Pac,True
20268,18437,1227,B-Legit,True
20269,18438,529,Spice 1,True
20270,18438,3312,Harm,True
20271,18438,405,E-40,True
20272,18438,606,Keak da Sneak,True
20273,18439,405,E-40,True
20274,18440,405,E-40,True
20275,18441,405,E-40,True
20276,18442,405,E-40,True
20277,18443,3455,Ant Banks,True
20278,18443,405,E-40,True
20279,18443,191,Too $hort,True
20280,18443,2662,K-Ci,True
20283,18445,405,E-40,True
20284,18445,3308,Kaveo,True
20285,18446,405,E-40,True
20286,18446,190,Mystikal,True
20292,18449,405,E-40,True
20293,18449,86,Birdman,True
20295,18451,405,E-40,True
20296,18451,149,Nate Dogg,True
20297,18452,1227,B-Legit,True
20298,18452,5681,Suga-T,True
20299,18452,1465,D-Shot,True
20300,18452,405,E-40,True
20301,18452,1880,Mack 10,True
20307,18456,405,E-40,True
20308,18457,1227,B-Legit,True
20309,18457,1465,D-Shot,True
20310,18457,405,E-40,True
20331,18472,405,E-40,True
20332,18472,3310,Celly Cel,True
20333,18472,1227,B-Legit,True
20334,18473,405,E-40,True
20335,18474,405,E-40,True
20336,18474,5681,Suga-T,True
20339,18476,405,E-40,True
20340,18476,30963,Rick Rock,True
20341,18477,405,E-40,True
20342,18478,1227,B-Legit,True
20343,18478,405,E-40,True
20348,18480,405,E-40,True
20349,18481,405,E-40,True
20350,18481,30963,Rick Rock,True
20355,18483,405,E-40,True
20356,18483,3115,Bosko,True
20357,18484,405,E-40,True
20358,18484,3086,Al Kapone,True
20359,18484,3115,Bosko,True
20360,18484,50962,Craig Love,True
20361,18484,107,Lil Jon,True
20362,18484,27519,LRoc,True
20363,18485,405,E-40,True
20364,18485,287,Mike Jones,True
20365,18485,107,Lil Jon,True
20366,18485,65025,LaMarquis Jefferson,True
20367,18485,50962,Craig Love,True
20368,18485,3086,Al Kapone,True
20369,18486,405,E-40,True
20370,18486,107,Lil Jon,True
20371,18486,5678,Turf Talk,True
20372,18486,606,Keak da Sneak,True
20373,18487,405,E-40,True
20374,18487,5684,Droop-E,True
20375,18487,5678,Turf Talk,True
20376,18488,405,E-40,True
20377,18488,3115,Bosko,True
20378,18489,3063,Kandi,True
20379,18489,405,E-40,True
20380,18489,337,T-Pain,True
20381,18489,107,Lil Jon,True
20382,18489,3086,Al Kapone,True
20383,18490,405,E-40,True
20384,18490,288,Bun B,True
20385,18490,4168,8Ball,True
20386,18490,107,Lil Jon,True
20387,18490,351,George Clinton,True
20388,18490,65025,LaMarquis Jefferson,True
20389,18490,50962,Craig Love,True
20390,18490,21594,Garry Shider,True
20391,18490,668957,Gary Mudbone Cooper,True
20392,18491,30963,Rick Rock,True
20393,18491,405,E-40,True
20394,18492,405,E-40,True
20395,18492,30963,Rick Rock,True
20396,18492,5673,Federation,True
20397,18493,57726,Detroit Nix,True
20398,18493,405,E-40,True
20399,18493,2652,Jazze Pha,True
20400,18493,191,Too $hort,True
20401,18493,46,Snoop Dogg,True
20419,18501,1227,B-Legit,True
20420,18501,405,E-40,True
20421,18505,405,E-40,True
20422,18505,528,Richie Rich,True
20423,18505,1227,B-Legit,True
20424,18506,405,E-40,True
20425,18506,186,Ice Cube,True
20426,18506,72,Kanye West,True
20427,18508,18,Big Tymers,True
20428,18508,405,E-40,True
20429,18508,3558,Turk,True
20430,18508,38,Juvenile,True
20455,18540,352338,Big Tray Deee,True
20456,18540,46,Snoop Dogg,True
20457,18540,463,Goldie Loc,True
20458,18540,1423,Kokane,True
20459,18540,184,Swizz Beatz,True
20460,18541,352338,Big Tray Deee,True
20461,18541,46,Snoop Dogg,True
20462,18541,463,Goldie Loc,True
20463,18541,6017,Fredwreck,True
20464,18541,1423,Kokane,True
20465,18541,3422,Soopafly,True
20466,18542,352338,Big Tray Deee,True
20467,18542,46,Snoop Dogg,True
20468,18542,463,Goldie Loc,True
20469,18542,790,Butch Cassidy,True
20470,18542,1423,Kokane,True
20471,18542,149,Nate Dogg,True
20472,18543,352338,Big Tray Deee,True
20473,18543,46,Snoop Dogg,True
20474,18543,149,Nate Dogg,True
20475,18543,2524,Hi-Tek,True
20476,18543,3422,Soopafly,True
20477,18543,463,Goldie Loc,True
20478,18544,352338,Big Tray Deee,True
20479,18544,46,Snoop Dogg,True
20480,18544,6017,Fredwreck,True
20481,18544,463,Goldie Loc,True
20482,18544,2609,Bad Azz,True
20483,18545,352338,Big Tray Deee,True
20484,18545,46,Snoop Dogg,True
20485,18545,25044,DJ Battlecat,True
20486,18545,463,Goldie Loc,True
20487,18545,1423,Kokane,True
20493,18547,6017,Fredwreck,True
20494,18547,5712,Mac Minista,True
20495,18548,352338,Big Tray Deee,True
20496,18548,46,Snoop Dogg,True
20497,18548,463,Goldie Loc,True
20498,18548,1553,The Alchemist,True
20499,18548,1423,Kokane,True
20505,18550,352338,Big Tray Deee,True
20506,18550,46,Snoop Dogg,True
20507,18550,463,Goldie Loc,True
20508,18550,1423,Kokane,True
20509,18550,30963,Rick Rock,True
20534,18557,352338,Big Tray Deee,True
20535,18557,2572,CPO,True
20536,18557,170,Kurupt,True
20537,18557,5718,Pinky,True
20538,18557,291,Xzibit,True
20539,18557,46,Snoop Dogg,True
20540,18557,463,Goldie Loc,True
20551,18560,352338,Big Tray Deee,True
20552,18560,46,Snoop Dogg,True
20553,18560,463,Goldie Loc,True
20554,18560,1423,Kokane,True
20555,18560,2445,Lil' Mo,True
20556,18560,52391,Meech Wells,True
20557,18561,352338,Big Tray Deee,True
20558,18561,35705,L.T. Hutton,True
20559,18561,3426,Blaqthoven,True
20560,18561,1297,Jayo Felony,True
20561,18561,3424,Sylk-E. Fyne,True
20562,18561,46,Snoop Dogg,True
20563,18561,463,Goldie Loc,True
20594,18571,352338,Big Tray Deee,True
20595,18571,46,Snoop Dogg,True
20596,18571,463,Goldie Loc,True
20597,18571,790,Butch Cassidy,True
20598,18571,25044,DJ Battlecat,True
20599,18573,42357,Rhythm D,True
20600,18573,496,Eazy-E,True
20601,18575,352338,Big Tray Deee,True
20602,18575,25044,DJ Battlecat,True
20603,18575,169,Warren G,True
20604,18575,2931,Kam,True
20605,18575,5720,Pretty Tony,True
20606,18575,46,Snoop Dogg,True
20607,18575,463,Goldie Loc,True
20608,18578,7973,DJ Yella,True
20609,18578,496,Eazy-E,True
20618,18584,1436,MC Ren,True
20629,18591,1436,MC Ren,True
20630,18591,1129,​The D.O.C.,True
20631,18591,351,George Clinton,True
20632,18591,6471,Bootsy Collins,True
20633,18591,5127,Maceo Parker,True
20634,18592,496,Eazy-E,True
20635,18592,42357,Rhythm D,True
20636,18592,5721,Loco S.A.B,True
20637,18592,5722,Phalos Mode,True
20638,18593,496,Eazy-E,True
20639,18593,42357,Rhythm D,True
20640,18593,5723,Roc Slanga,True
20641,18595,496,Eazy-E,True
20642,18596,49098,Doctor Jam,True
20643,18596,11032,Dirty Red,True
20644,18597,7973,DJ Yella,True
20645,18597,1063253,M. Rucker,True
20646,18597,496,Eazy-E,True
20648,18601,7973,DJ Yella,True
20649,18601,496,Eazy-E,True
20658,18604,496,Eazy-E,True
20659,18604,1021724,K. Gist,True
20660,18604,1021723,A. Criss,True
20750,18759,4168,8Ball,True
20751,18759,3753,MJG,True
20752,18759,82,Puff Daddy,True
20753,18759,9691,Yogi (hip-hop producer),True
20765,18764,4168,8Ball,True
20766,18764,3753,MJG,True
20788,18885,45,Eminem,True
20789,18889,509,Mr. Porter,True
20790,18889,45,Eminem,True
20791,18890,45,Eminem,True
20798,18897,27461,Chin Injeti,True
20799,18897,1003803,Brian Honeycutt,True
20800,18897,24741,DJ Khalil,True
20801,18897,45,Eminem,True
20802,18903,45,Eminem,True
20821,18938,3650,PMD,True
20822,18938,3608,Erick Sermon,True
20823,18941,3608,Erick Sermon,True
20824,18941,3650,PMD,True
20825,18941,27814,DJ Scratch,True
20839,18965,8417,James Brown,True
20840,18965,27816,Rockwilder,True
20841,18965,3650,PMD,True
20842,18965,3608,Erick Sermon,True
20843,18969,3608,Erick Sermon,True
20844,18969,3650,PMD,True
20845,18970,3608,Erick Sermon,True
20846,18970,3650,PMD,True
20847,18971,3608,Erick Sermon,True
20848,18971,3650,PMD,True
20849,18974,3650,PMD,True
20850,18974,3608,Erick Sermon,True
20851,18976,3650,PMD,True
20852,18976,3608,Erick Sermon,True
20853,18977,3650,PMD,True
20854,18977,3608,Erick Sermon,True
20860,18986,3650,PMD,True
20861,18986,3608,Erick Sermon,True
20862,18989,3650,PMD,True
20863,18989,3608,Erick Sermon,True
20864,18990,503,EPMD,True
20865,18990,3650,PMD,True
20866,18990,3608,Erick Sermon,True
20870,18995,3650,PMD,True
20871,18995,3608,Erick Sermon,True
20874,19000,3650,PMD,True
20875,19000,3608,Erick Sermon,True
20887,19006,3608,Erick Sermon,True
20888,19006,3650,PMD,True
20889,19007,3650,PMD,True
20890,19007,3608,Erick Sermon,True
20898,19019,1555,Havoc,True
20899,19019,3650,PMD,True
20900,19019,3608,Erick Sermon,True
20925,19058,3431,Daz Dillinger,True
20926,19058,3632,Mike Wilson,True
20927,19058,286,Slim Thug,True
20928,19058,3630,E.S.G.,True
20929,19059,2824,Lil' O,True
20930,19059,286,Slim Thug,True
20931,19059,3630,E.S.G.,True
20932,19061,2822,H.A.W.K.,True
20933,19061,286,Slim Thug,True
20934,19061,3630,E.S.G.,True
20959,19227,1692,Kool Keith,True
20960,19227,1608,Esham,True
20961,19250,466,Apathy,True
20962,19250,319,Vinnie Paz,True
20963,19250,1066,Esoteric,True
20964,19252,2098,Count Bass D,True
20965,19252,1066,Esoteric,True
20966,19252,2209,J-Live,True
20972,19313,46,Snoop Dogg,True
20973,19313,5845,Glaze N.Y.,True
20977,19316,184,Swizz Beatz,True
20978,19316,77,DMX,True
20979,19316,983631,Darrin Dean,True
20980,19316,5583,Icepick Jay,True
20999,19331,458,Eve,True
21000,19331,46,Snoop Dogg,True
21001,19331,149,Nate Dogg,True
21002,19331,63690,Hotrunner,True
21008,19337,458,Eve,True
21009,19337,123,Dr. Dre,True
21010,19337,34793,Mike Elizondo,True
21011,19338,1214257,Jonah Ellis,True
21012,19338,1104480,Alisa Yarbrough,True
21013,19338,69089,Lonnie Simmons,True
21014,19338,458,Eve,True
21015,19340,34,Jadakiss,True
21016,19340,458,Eve,True
21018,19348,8597,Stevie J,True
21019,19348,10233,Scott Storch,True
21020,19348,34793,Mike Elizondo,True
21021,19348,123,Dr. Dre,True
21022,19348,458,Eve,True
21035,19360,266,Everlast,True
21039,19364,266,Everlast,True
21043,19367,266,Everlast,True
21044,19367,5853,N'Dea Davenport,True
21047,19370,5347,Roger Troutman,True
21048,19370,473451,Larry Troutman,True
21049,19370,351,George Clinton,True
21050,19370,266,Everlast,True
21051,19370,42362,Bilal Bashir,True
21054,19374,266,Everlast,True
21056,19377,35704,QDIII,True
21057,19377,266,Everlast,True
21058,19377,42362,Bilal Bashir,True
21059,19378,266,Everlast,True
21060,19378,42362,Bilal Bashir,True
21061,19386,266,Everlast,True
21069,19510,2226,Fredro Starr,True
21070,19511,2226,Fredro Starr,True
21071,19513,2226,Fredro Starr,True
21078,19546,3,Fabolous,True
21081,19550,2445,Lil' Mo,True
21082,19550,3,Fabolous,True
21094,19558,3,Fabolous,True
21099,19568,3,Fabolous,True
21100,19568,699,Ryan Leslie,True
21101,19571,3,Fabolous,True
21102,19571,699,Ryan Leslie,True
21103,19572,375,Ne-Yo,True
21104,19572,3,Fabolous,True
21105,19573,3,Fabolous,True
21106,19575,3,Fabolous,True
21107,19575,37621,The Hitmen,True
21108,19577,3,Fabolous,True
21109,19585,3,Fabolous,True
21121,19596,30112,Jasmin Lopez,True
21122,19596,27626,J.R. Rotem,True
21123,19596,3,Fabolous,True
21124,19597,63693,Gerard Harmon,True
21125,19597,63694,Keith Wilkins,True
21126,19597,47318,Charlie Murphy,True
21127,19597,3,Fabolous,True
21131,19599,10233,Scott Storch,True
21132,19599,3,Fabolous,True
21135,19601,10233,Scott Storch,True
21136,19601,3,Fabolous,True
21137,19602,26832,Chad Hugo,True
21138,19602,110,Pharrell Williams,True
21139,19602,3,Fabolous,True
21140,19603,856139,Hailey Campbell,True
21141,19603,42257,Bang Out,True
21142,19603,1052275,Teraike Crawford,True
21143,19603,3,Fabolous,True
21144,19604,981375,Kenneth Pratt,True
21145,19604,193,Paul Cain,True
21146,19604,27626,J.R. Rotem,True
21147,19604,3,Fabolous,True
21178,19637,869,Jagged Edge,True
21179,19637,3,Fabolous,True
21180,19637,82,Puff Daddy,True
21184,19658,116396,Buff Love,True
21185,19658,4534,Kool Rock Ski,True
21186,19658,9465,Prince Markie Dee,True
21187,19660,980950,Allan Felder,True
21188,19660,778388,Norman Harris,True
21189,19660,41465,Kenneth Gamble,True
21190,19660,83,Fat Joe,True
21191,19661,10233,Scott Storch,True
21192,19661,83,Fat Joe,True
21193,19662,27670,StreetRunner,True
21194,19662,83,Fat Joe,True
21195,19663,158,DJ Khaled,True
21196,19663,83,Fat Joe,True
21197,19664,1492131,William J. Drayton,True
21198,19664,6471,Bootsy Collins,True
21199,19664,1492130,Keith M. Bocley,True
21200,19664,351,George Clinton,True
21201,19664,29736,Eric Sadler,True
21202,19664,1492129,Bernard G. Worrell,True
21203,19664,83,Fat Joe,True
21204,19664,112,Timbaland,True
21205,19665,932957,Cool & Dre,True
21206,19665,83,Fat Joe,True
21207,19666,83,Fat Joe,True
21208,19666,18413,Shirley Murdock,True
21209,19666,473451,Larry Troutman,True
21210,19666,5347,Roger Troutman,True
21211,19666,932957,Cool & Dre,True
21212,19667,1049540,Nicholas Warwar,True
21213,19667,119098,Bunny Sigler,True
21214,19667,1361162,Joseph Jefferson,True
21215,19667,83,Fat Joe,True
21216,19668,415565,Bobby Robinson,True
21217,19668,1710,Kool Moe Dee,True
21218,19668,83,Fat Joe,True
21219,19668,932957,Cool & Dre,True
21220,19669,1147023,Keith Boxley,True
21221,19669,29736,Eric Sadler,True
21222,19669,1884,Chuck D,True
21223,19669,1954,Just Blaze,True
21224,19669,83,Fat Joe,True
21228,19671,4757,L.V.,True
21229,19671,19226,Serge Gainsbourg,True
21230,19671,341087,Franck Langolff,True
21231,19671,83,Fat Joe,True
21232,19672,184,Swizz Beatz,True
21233,19672,4397,Mashonda,True
21234,19672,563907,Felton C. Pilate II,True
21235,19672,193893,Ashford & Simpson,True
21236,19672,412285,Michael Cooper,True
21237,19672,83,Fat Joe,True
21244,19676,82,Puff Daddy,True
21245,19676,83,Fat Joe,True
21246,19677,83,Fat Joe,True
21247,19677,2260,DJ Premier,True
21248,19681,3515,Triple Seis,True
21249,19681,2567,Cuban Link,True
21250,19681,161,Big Pun,True
21251,19681,83,Fat Joe,True
21260,19686,3515,Triple Seis,True
21261,19686,3675,Prospect,True
21262,19686,83,Fat Joe,True
21263,19686,5894,Armageddon,True
21264,19686,2567,Cuban Link,True
21265,19686,161,Big Pun,True
21278,19699,83,Fat Joe,True
21279,19705,192,M.O.P.,True
21280,19705,1629,Petey Pablo,True
21281,19706,5894,Armageddon,True
21282,19706,111,Ludacris,True
21283,19706,83,Fat Joe,True
21284,19709,83,Fat Joe,True
21285,19714,14765,DJ Ron G,True
21286,19714,338,Busta Rhymes,True
21287,19714,403,N.O.R.E.,True
21288,19714,535,R. Kelly,True
21289,19714,2274,Remy Ma,True
21290,19714,83,Fat Joe,True
21291,19715,6763,Chink Santana,True
21292,19715,9768,Irv Gotti,True
21293,19715,161,Big Pun,True
21294,19715,83,Fat Joe,True
21295,19717,5894,Armageddon,True
21296,19717,5899,Keith Nut,True
21297,19717,161,Big Pun,True
21298,19717,83,Fat Joe,True
21299,19723,27629,DJ Nasty,True
21300,19723,4116,Lee Major,True
21301,19723,83,Fat Joe,True
21302,19723,2341,Kevin Cossom,True
21305,19727,83,Fat Joe,True
21306,19731,816,Ginuwine,True
21307,19731,83,Fat Joe,True
21309,19733,3128,Tony Sunshine,True
21310,19733,127,Scarface,True
21311,19733,86,Birdman,True
21312,19733,83,Fat Joe,True
21313,19734,83,Fat Joe,True
21314,19735,5904,Lamajic,True
21315,19735,83,Fat Joe,True
21316,19736,3128,Tony Sunshine,True
21317,19736,5894,Armageddon,True
21318,19736,83,Fat Joe,True
21319,19737,5894,Armageddon,True
21320,19737,2274,Remy Ma,True
21321,19737,3675,Prospect,True
21322,19737,373,Terror Squad,True
21323,19737,83,Fat Joe,True
21328,19740,5905,Ronda Blackwell,True
21329,19740,83,Fat Joe,True
21331,19743,83,Fat Joe,True
21337,19755,457,Diamond D,True
21338,19755,83,Fat Joe,True
21348,19784,2672,Hussein Fatal,True
21349,19784,2256,E.D.I. Mean,True
21350,19784,2657,Val Young,True
21351,19784,59,2Pac,True
21352,19785,51943,Joe Fatal,True
21353,19796,5916,Father MC,True
21354,19796,359947,Damon Johnson,True
21355,19796,68766,Mark Rooney,True
21356,19796,73879,Mark Morales,True
21357,19797,50929,"Dave ""Jam"" Hall",True
21358,19797,372660,Jesse Johnson,True
21359,19797,1045100,Hubbard,True
21360,19797,5916,Father MC,True
21361,19801,5916,Father MC,True
21362,19801,229959,Cheryl Lynn,True
21363,19801,58311,David Foster,True
21364,19801,229967,David Paich,True
21379,19820,3875,Steele,True
21380,19820,3269,Tek,True
21381,19820,1501,Keith Murray,True
21382,19820,338,Busta Rhymes,True
21414,20008,350,Krayzie Bone,True
21415,20008,2459,Layzie Bone,True
21416,20008,3917,Flesh-N-Bone,True
21459,20030,9152,Baby Sham,True
21460,20030,3325,Spliff Star,True
21461,20030,1586,Rah Digga,True
21462,20030,1110,Rampage,True
21463,20030,338,Busta Rhymes,True
21464,20030,3342,Lord Have Mercy,True
21476,20033,1110,Rampage,True
21477,20033,1586,Rah Digga,True
21478,20033,3325,Spliff Star,True
21479,20033,338,Busta Rhymes,True
21480,20033,9152,Baby Sham,True
21495,20049,3599,Full Blooded,True
21496,20054,1011789,Joe Gator,True
21497,20054,4,Lil Wayne,True
21498,20054,34340,Da Honorable C.N.O.T.E.,True
21499,20054,1081,Flo Rida,True
21500,20055,112,Timbaland,True
21501,20055,56577,Hannon Lane,True
21502,20058,1012535,Amir Williams,True
21503,20058,1081,Flo Rida,True
21504,20058,86418,Gorilla Tek,True
21505,20058,647824,Brandon Hollemon,True
21519,20062,11066,DJ Montay,True
21520,20062,337,T-Pain,True
21521,20062,1081,Flo Rida,True
21522,20066,664571,Carmen Michelle Key,True
21523,20066,43914,Frédéric Riesterer,True
21524,20066,669869,Kasia Livingston,True
21525,20066,27439,Mike Caren,True
21526,20066,27621,Giorgio Tuinfort,True
21527,20066,1081,Flo Rida,True
21528,20066,2578,David Guetta,True
21556,20149,1225212,Mohamed El Bana,True
21557,20149,1225211,Salah El Sharnoubi,True
21558,20149,17201,Livin' Proof,True
21559,20149,1736,Pretty Boy,True
21560,20149,204,Foxy Brown,True
21573,20160,184,Swizz Beatz,True
21574,20160,77,DMX,True
21575,20160,204,Foxy Brown,True
21576,20162,56760,Shuga Bear,True
21577,20162,339,Mýa,True
21578,20162,204,Foxy Brown,True
21579,20162,2,JAY-Z,True
21632,20181,1001506,Richard Jackson,True
21633,20181,369,Isaac Hayes,True
21647,20226,4542,Lil Wyte,True
21648,20226,166,Crunchy Black,True
21649,20226,5340,Frayser Boy,True
21650,20226,5339,DJ Paul,True
21651,20226,1073,Juicy J,True
21652,20226,5342,Lord Infamous,True
21659,20286,998,B-Real,True
21660,20286,1269,KRS-One,True
21661,20286,404,WC,True
21662,20286,1880,Mack 10,True
21663,20286,1553,The Alchemist,True
21664,20286,266,Everlast,True
21665,20286,122,Prodigy of Mobb Deep,True
21666,20302,4905,Dame Grease,True
21667,20302,2,JAY-Z,True
21668,20302,609317,Leslie Pridgen,True
21669,20305,88,Rick Ross,True
21670,20305,250,Freeway,True
21671,20305,49606,Cool (Producer),True
21672,20305,523,Dre,True
21673,20328,250,Freeway,True
21674,20328,46,Snoop Dogg,True
21675,20328,1954,Just Blaze,True
21729,20377,1148,Will Smith,True
21730,20377,6032,Tra-Knox,True
21747,20387,1148,Will Smith,True
21748,20387,295,DJ Jazzy Jeff,True
21749,20388,295,DJ Jazzy Jeff,True
21750,20388,1148,Will Smith,True
21757,20392,295,DJ Jazzy Jeff,True
21758,20392,1148,Will Smith,True
21765,20397,295,DJ Jazzy Jeff,True
21766,20397,1148,Will Smith,True
21767,20398,295,DJ Jazzy Jeff,True
21768,20398,1148,Will Smith,True
21775,20402,1148,Will Smith,True
21776,20402,295,DJ Jazzy Jeff,True
21801,20418,1148,Will Smith,True
21802,20418,295,DJ Jazzy Jeff,True
21805,20420,295,DJ Jazzy Jeff,True
21806,20420,1148,Will Smith,True
21812,20423,295,DJ Jazzy Jeff,True
21813,20423,1148,Will Smith,True
21814,20424,100930,Frederick Knight,True
21815,20424,295,DJ Jazzy Jeff,True
21816,20424,1148,Will Smith,True
21817,20425,1148,Will Smith,True
21818,20425,295,DJ Jazzy Jeff,True
21819,20426,295,DJ Jazzy Jeff,True
21820,20426,1148,Will Smith,True
21821,20427,295,DJ Jazzy Jeff,True
21822,20427,1148,Will Smith,True
21832,20440,1148,Will Smith,True
21835,20444,2726,Quincy Jones,True
21836,20444,295,DJ Jazzy Jeff,True
21837,20444,1148,Will Smith,True
21840,20447,229959,Cheryl Lynn,True
21841,20447,229967,David Paich,True
21842,20447,58311,David Foster,True
21843,20447,49676,Vidal Davis,True
21844,20447,45150,Andre Harris,True
21845,20451,1148,Will Smith,True
21846,20451,46,Snoop Dogg,True
21847,20451,649608,Omarr Rambert,True
21848,20451,671749,Ronald Jackson,True
21849,20451,34357,R8DIO,True
21850,20451,336082,Banga,True
21851,20452,1148,Will Smith,True
21852,20452,295,DJ Jazzy Jeff,True
21853,20454,1148,Will Smith,True
21854,20454,295,DJ Jazzy Jeff,True
21855,20455,1148,Will Smith,True
21856,20455,295,DJ Jazzy Jeff,True
21859,20457,1148,Will Smith,True
21860,20457,295,DJ Jazzy Jeff,True
21865,20461,1148,Will Smith,True
21866,20461,295,DJ Jazzy Jeff,True
21869,20463,1148,Will Smith,True
21870,20463,295,DJ Jazzy Jeff,True
21871,20464,1148,Will Smith,True
21872,20464,295,DJ Jazzy Jeff,True
21901,20487,6046,Tak,True
21902,20487,3179,Ryu,True
21903,20487,223,Common,True
21904,20487,4431,Mike Shinoda,True
21905,20488,6046,Tak,True
21906,20488,3179,Ryu,True
21907,20488,4431,Mike Shinoda,True
21908,20489,4431,Mike Shinoda,True
21909,20490,6046,Tak,True
21910,20490,3179,Ryu,True
21911,20490,4431,Mike Shinoda,True
21912,20491,4431,Mike Shinoda,True
21913,20492,271318,Joe Hahn,True
21914,20492,4431,Mike Shinoda,True
21915,20493,5144,Demigodz,True
21916,20494,181687,Takbar,True
21917,20494,3179,Ryu,True
21918,20494,176,Black Thought,True
21919,20494,4431,Mike Shinoda,True
21920,20511,106722,Khalis Bayyan,True
21921,20511,340,Pras,True
21922,20511,467,Wyclef Jean,True
21923,20511,448,Lauryn Hill,True
21924,20512,340,Pras,True
21925,20512,467,Wyclef Jean,True
21926,20512,448,Lauryn Hill,True
21927,20514,340,Pras,True
21928,20514,467,Wyclef Jean,True
21929,20514,448,Lauryn Hill,True
21930,20515,340,Pras,True
21931,20515,467,Wyclef Jean,True
21932,20515,448,Lauryn Hill,True
21933,20516,340,Pras,True
21934,20516,467,Wyclef Jean,True
21935,20516,448,Lauryn Hill,True
