,g_song_id,writer_id,writer_name
68379,141245,506,Tech N9ne
68380,141245,403,N.O.R.E.
68381,141252,69,J. Cole
68382,141277,12417,A$AP Rocky
68383,141277,15369,A$AP Ferg
68384,141277,191564,A$AP TyY
68385,141296,1780,ILL BILL
68386,141317,19767,Karen O
68387,141317,551132,Nick Zinner
68388,141317,661287,Brian Chase
68389,141318,19767,Karen O
68390,141318,551132,Nick Zinner
68391,141318,661287,Brian Chase
68392,141321,19767,Karen O
68393,141321,551132,Nick Zinner
68394,141321,661287,Brian Chase
68395,141322,263426,Crooked I
68396,141322,179,Joe Budden
68397,141322,262,Joell Ortiz
68398,141322,471,Royce da 5’9”
68399,141352,4736,Statik Selektah
68400,141352,262,Joell Ortiz
68401,141375,44735,Neil Diamond
68402,141379,59716,Matt Stone
68403,141379,137891,Robert Lopez
68404,141379,11205,Trey Parker
68405,141381,598,Neil Young
68406,141390,598,Neil Young
68407,141392,598,Neil Young
68408,141396,598,Neil Young
68409,141399,22698,AraabMUZIK
68410,141399,3,Fabolous
68411,141404,12077,Kollegah
68412,141404,14352,Slick One
68413,141421,76,Raekwon
68414,141421,1780,ILL BILL
68415,141424,13426,Lin-Manuel Miranda
68416,141444,2197,Future
68417,141444,1424,Rocko
68418,141444,12417,A$AP Rocky
68419,141464,958,Sufjan Stevens
68420,141469,11353,ScHoolboy Q
68421,141477,2049,Ab-Soul
68422,141479,19767,Karen O
68423,141479,551132,Nick Zinner
68424,141479,661287,Brian Chase
68425,141480,1631,Kid Ink
68426,141483,158,DJ Khaled
68427,141483,249529,Roscoe Dash 2.0
68428,141483,16424,Chinx
68429,141495,14963,Dizzy Wright
68430,141504,42117,Rashad Smith
68431,141504,30631,James Poyser
68432,141504,909,Erykah Badu
68433,141504,41748,RC Williams
68434,141506,20503,Young Thug
68435,141515,184768,MPA Wicced
68436,141515,20503,Young Thug
68437,141521,20503,Young Thug
68438,141523,115,Chamillionaire
68439,141526,379211,Pete Ham
68440,141527,432,Chris Webby
68441,141532,61137,Jesse Rutherford
68442,141533,61137,Jesse Rutherford
68443,141534,61137,Jesse Rutherford
68444,141535,61137,Jesse Rutherford
68445,141536,61137,Jesse Rutherford
68446,141537,61137,Jesse Rutherford
68447,141538,88,Rick Ross
68448,141538,86,Birdman
68449,141538,337,T-Pain
68450,141538,27659,Bigg D
68451,141538,849,Glasses Malone
68452,141539,61137,Jesse Rutherford
68453,141540,61137,Jesse Rutherford
68454,141543,849,Glasses Malone
68455,141543,157,Akon
68456,141544,1450,YG
68457,141544,67,Jeezy
68458,141570,653,Fiona Apple
68459,141575,554,Tyga
68460,141575,665,Major Lazer
68461,141575,14325,2 Chainz
68462,141575,12908,Diplo
68463,141575,656379,David Taylor
68464,141575,500,Bruno Mars
68465,141575,7024,Mystic
68466,141580,8805,Casino
68467,141580,2197,Future
68468,141584,1780,ILL BILL
68469,141586,1780,ILL BILL
68470,141586,266,Everlast
68471,141586,998,B-Real
68472,141615,409439,Gerry Goffin
68473,141615,46739,Michael Masser
68474,141633,118208,David Crosby
68475,141650,509886,Nathan Williams
68476,141663,509886,Nathan Williams
68477,141667,509886,Nathan Williams
68478,141675,509886,Nathan Williams
68479,141681,509886,Nathan Williams
68480,141687,509886,Nathan Williams
68481,141690,509886,Nathan Williams
68482,141690,1054931,Billy Hayes
68483,141700,509886,Nathan Williams
68484,141701,1510884,Eleanor Greenwich
68485,141701,504855,Jeff Barry
68486,141701,1427446,Philip Spector
68487,141701,509886,Nathan Williams
68488,141711,1054931,Billy Hayes
68489,141772,14724,Niro
68490,141791,1253104,Big Cheeze
68491,141791,16424,Chinx
68492,141791,1583,French Montana
68493,141799,1632,Tory Lanez
68494,141799,13567,Joe Moses
68495,141801,111,Ludacris
68496,141801,67,Jeezy
68497,141803,45,Eminem
68498,141807,3889,Blood of Abraham
68499,141807,713,​will.i.am
68500,141807,496,Eazy-E
68501,141812,1183,Curren$y
68502,141812,310,Wiz Khalifa
68503,141814,1602,Stevie Wonder
68504,141819,103,Big L
68505,141820,88,Rick Ross
68506,141828,820,Mac Miller
68507,141831,8371,Solange
68508,141831,2147,Sean Garrett
68509,141831,375164,Makeba
68510,141831,184,Swizz Beatz
68511,141831,498,Beyoncé
68512,141831,823222,Angela Beyince
68513,141833,63120,Makeba Riddick
68514,141833,36947,Rich Harrison
68515,141833,823223,Chuck Middleton
68516,141833,498,Beyoncé
68517,141834,451238,Candice Nelson
68518,141834,622563,Walter W. Millsap III
68519,141834,864,Curtis Mayfield
68520,141834,498,Beyoncé
68521,141835,8491,Rodney Jerkins
68522,141835,649574,Delisha Thomas
68523,141835,31097,LaShawn Daniels
68524,141835,649576,Anesha Birchett
68525,141835,290895,Fred Jerkins III
68526,141837,498,Beyoncé
68527,141839,63120,Makeba Riddick
68528,141839,498,Beyoncé
68529,141841,649380,John Flansburgh
68530,141841,376317,John Linnell
68531,141844,223454,Donna Summer
68532,141844,50122,Giorgio Moroder
68533,141844,225679,Pete Bellotte
68534,141844,668909,Robert Waller
68535,141844,10233,Scott Storch
68536,141844,498,Beyoncé
68537,141845,46804,Danny Weinkauf
68538,141845,649380,John Flansburgh
68539,141845,376317,John Linnell
68540,141846,2,JAY-Z
68541,141846,318,Big Boi
68542,141846,668933,Makeda Davis
68543,141846,498,Beyoncé
68544,141846,51174,Bryce Wilson
68545,141847,668957,Gary Mudbone Cooper
68546,141847,173094,William Collins
68547,141847,351,George Clinton
68548,141847,25515,Shuggie Otis
68549,141847,36947,Rich Harrison
68550,141847,498,Beyoncé
68551,141848,189401,Bernard Edwards
68552,141848,2,JAY-Z
68553,141848,498,Beyoncé
68554,141849,498,Beyoncé
68555,141849,74563,Andreao Heard
68556,141849,124846,Sherrod Barnes
68557,141850,99955,Reggie Lucas
68558,141850,431037,James Mtume
68559,141854,15369,A$AP Ferg
68560,141854,21534,Bodega Bamz
68561,141858,46811,Corey Hart
68562,141867,14258,EpicLLOYD
68563,141867,12135,Nice Peter
68564,141867,637471,Mike Betette
68565,141867,41343,Dante Cimadamore
68566,141867,37227,Zach Sherwin
68567,141868,9534,David Bowie
68568,141872,20745,Metronomy
68569,141872,30800,Breakbot
68570,141872,11395,G-Eazy
68571,141886,7922,Logic
68572,141894,649380,John Flansburgh
68573,141894,376317,John Linnell
68574,141904,21984,Cap-1
68575,141904,14325,2 Chainz
68576,141905,57965,Nellee Hooper
68577,141905,46,Snoop Dogg
68578,141905,752836,Berrisford Romeo
68579,141905,675373,Dwayne Chin-quee
68580,141905,61657,Caron Wheeler
68581,141905,752834,Paul Preston
68582,141905,752832,Larry Marshall
68583,141905,499406,Simon Law
68584,141905,30751,Angela Hunte
68585,141905,752440,Wayne Henry
68586,141905,400967,Ted Chung
68587,141905,2086,Collie Buddz
68588,141933,9534,David Bowie
68589,141934,45,Eminem
68590,141936,3250,Bounty Killer
68591,141936,557334,Tom Dumont
68592,141936,169130,Tony Kanal
68593,141936,1893,Gwen Stefani
68594,141943,19767,Karen O
68595,141943,551132,Nick Zinner
68596,141943,661287,Brian Chase
68597,141947,19767,Karen O
68598,141947,551132,Nick Zinner
68599,141947,661287,Brian Chase
68600,141955,45,Eminem
68601,141987,1610,Al Green
68602,141992,1610,Al Green
68603,141996,401419,Tor Erik Hermansen
68604,141996,451711,Mikkel S. Eriksen
68605,141996,375,Ne-Yo
68606,142028,1610,Al Green
68607,142045,255,Lloyd Banks
68608,142051,19767,Karen O
68609,142051,551132,Nick Zinner
68610,142051,661287,Brian Chase
68611,142052,19767,Karen O
68612,142052,551132,Nick Zinner
68613,142052,661287,Brian Chase
68614,142053,31251,Tom Lehrer
68615,142057,376317,John Linnell
68616,142057,649380,John Flansburgh
68617,142058,560822,Neil Peart
68618,142058,66488,Alex Lifeson
68619,142058,363163,Geddy Lee
68620,142059,560822,Neil Peart
68621,142059,66488,Alex Lifeson
68622,142059,363163,Geddy Lee
68623,142060,363163,Geddy Lee
68624,142060,66488,Alex Lifeson
68625,142060,560823,Peter Talbot
68626,142060,560822,Neil Peart
68627,142061,66488,Alex Lifeson
68628,142061,363163,Geddy Lee
68629,142064,560822,Neil Peart
68630,142064,66488,Alex Lifeson
68631,142064,363163,Geddy Lee
68632,142065,363163,Geddy Lee
68633,142065,66488,Alex Lifeson
68634,142065,560822,Neil Peart
68635,142067,13,Gucci Mane
68636,142068,66488,Alex Lifeson
68637,142068,560822,Neil Peart
68638,142068,363163,Geddy Lee
68639,142069,560822,Neil Peart
68640,142069,363163,Geddy Lee
68641,142103,14035,Andy Mineo
68642,142106,685060,Pete de Freitas
68643,142106,685059,Les Pattinson
68644,142106,359028,Ian McCulloch
68645,142106,685058,Will Sergeant
68646,142113,628,Pitbull
68647,142113,13325,Maître Gims
68648,142114,85,T.I.
68649,142145,4168,8Ball
68650,142145,3,Fabolous
68651,142145,13,Gucci Mane
68652,142183,46918,Mickey Shiloh
68653,142183,310,Wiz Khalifa
68654,142183,640,King Los
68655,142261,411,Lil' Kim
68656,142261,29707,Tiffany Foxx
68657,142298,29132,John Darnielle
68658,142309,29132,John Darnielle
68659,142318,29132,John Darnielle
68660,142458,432,Chris Webby
68661,142458,14963,Dizzy Wright
68662,142469,7922,Logic
68663,142475,272,Plies
68664,142475,27822,Zaytoven
68665,142497,1973,Smoke DZA
68666,142497,14378,Da$h
68667,142497,2049,Ab-Soul
68668,142531,424,Papa Roach
68669,142533,34883,James Michael
68670,142533,1150311,Anthony Esperance
68671,142533,424,Papa Roach
68672,142537,424,Papa Roach
68673,142547,742,T.S. Eliot
68674,142739,33162,Rob Knox
68675,142739,334,Justin Timberlake
68676,142739,17649,James Fauntleroy
68677,142845,257038,Lauren Hill
68678,142845,467,Wyclef Jean
68679,143010,4431,Mike Shinoda
68680,143010,1015,Chester Bennington
68681,143010,271318,Joe Hahn
68682,143010,635618,Dave Farrell
68683,143010,177201,Brad Delson
68684,143010,643808,Rob Bourdon
68685,143042,190584,Mat Zo
68686,143042,190585,Arty
68687,143042,438,Chris Brown
68688,143042,713,​will.i.am
68689,143051,30425,Cirkut
68690,143051,27804,Dr. Luke
68691,143051,28906,​benny blanco
68692,143051,713,​will.i.am
68693,143142,560822,Neil Peart
68694,143142,66488,Alex Lifeson
68695,143142,363163,Geddy Lee
68696,143143,528660,Tim Larcombe
68697,143143,69862,Jim Irvin
68698,143143,15740,Lana Del Rey
68699,143159,77572,GROC
68700,143159,7388,Trip Lee
68701,143159,5153,KB
68702,143159,14035,Andy Mineo
68703,143161,4,Lil Wayne
68704,143161,160,Mack Maine
68705,143184,1720,Watsky
68706,143198,381444,Geezer Butler
68707,143198,381127,Tony Iommi
68708,143198,3347,Ozzy Osbourne
68709,143202,13841,MOD SUN
68710,143202,11395,G-Eazy
68711,143204,47113,Team Robot
68712,143204,11395,G-Eazy
68713,143223,229,Redman
68714,143223,228,Method Man
68715,143225,2197,Future
68716,143226,1780,ILL BILL
68717,143226,5833,Slaine
68718,143226,266,Everlast
68719,143226,5140,Sen Dog
68720,143226,17274,Big Left
68721,143235,47131,PARTYNEXTDOOR
68722,143249,69347,Noel Gallagher
68723,143249,466848,Mike Leander
68724,143249,47516,Gary Glitter
68725,143250,69347,Noel Gallagher
68726,143326,96,Sandman
68727,143326,1339,Ab-Liva
68728,143326,110,Pharrell Williams
68729,143326,8427,Malice
68730,143326,643,Pusha-T
68731,143347,1602,Stevie Wonder
68732,143359,2197,Future
68733,143359,398355,Isaac Foderingham-Rudder
68734,143408,5767,Trent Reznor
68735,143409,5767,Trent Reznor
68736,143414,5767,Trent Reznor
68737,143415,5767,Trent Reznor
68738,143433,11830,Kool Savas
68739,143433,11829,Azad
68740,143453,7678,Small World
68741,143453,29322,Jerry Duplessis
68742,143453,467,Wyclef Jean
68743,143486,51772,Billy Steinberg
68744,143486,47179,Mark McEntee
68745,143486,626439,Tom Kelly
68746,143486,47177,Christina Amphlett
68747,143490,41465,Kenneth Gamble
68748,143490,412307,Cary Gilbert
68749,143490,34392,Leon Huff
68750,143492,41465,Kenneth Gamble
68751,143492,34392,Leon Huff
68752,143504,34111,Nesli
68753,143504,21702,Fabri Fibra
68754,143506,21702,Fabri Fibra
68755,143511,21702,Fabri Fibra
68756,143534,1431,Soprano
68757,143534,229,Redman
68758,143534,21702,Fabri Fibra
68759,143553,2197,Future
68760,143562,18047,Joey Bada$$
68761,143562,12404,Action Bronson
68762,143562,2049,Ab-Soul
68763,143562,20185,Travis Scott
68764,143598,658658,Kellindo Parker
68765,143598,330698,Roman GianArthur
68766,143598,87022,Chuck Lightning
68767,143598,330699,"Nate ""Rocket"" Wonder"
68768,143598,783,Janelle Monáe
68769,143659,47103,PeeWee Longway
68770,143659,20503,Young Thug
68771,143667,20785,Tom Petty
68772,143667,34990,Jeff Lynne
68773,143670,20785,Tom Petty
68774,143670,34990,Jeff Lynne
68775,143670,36741,Mike Campbell (Tom Petty & The Heartbreakers)
68776,143674,305191,Gene Clark
68777,143678,20785,Tom Petty
68778,143678,34990,Jeff Lynne
68779,143684,20785,Tom Petty
68780,143686,20785,Tom Petty
68781,143690,20785,Tom Petty
68782,143693,20785,Tom Petty
68783,143693,34990,Jeff Lynne
68784,143698,20785,Tom Petty
68785,143698,34990,Jeff Lynne
68786,143703,26049,Kool John
68787,143723,1308,Hopsin
68788,143723,1321,SwizZz
68789,143734,14325,2 Chainz
68790,143756,365,John Legend
68791,143788,10270,Lil Jay
68792,143789,1555,Havoc
68793,143789,122,Prodigy of Mobb Deep
68794,143789,556,Tony Yayo
68795,143789,403859,Glen A. Larson
68796,143789,674192,Stu Philips
68797,143791,47235,Aaron Harris
68798,143791,7710,Mickey Avalon
68799,143794,41921,Frank Zappa
68800,143796,25653,George Duke
68801,143796,41921,Frank Zappa
68802,143912,20736,Vincenzo
68803,143912,1431,Soprano
68804,143912,13711,Alonzo
68805,143950,27987,Harry Fraud
68806,143950,122,Prodigy of Mobb Deep
68807,143950,1583,French Montana
68808,143995,1077511,Christian Stieber
68809,143995,1077510,Zwillingsbrüdern Martin
68810,143995,12202,Curse
68811,143995,2866,Prodigal Sunn
68812,143995,507,GZA
68813,143998,111,Ludacris
68814,143998,82,Puff Daddy
68815,143998,640,King Los
68816,144008,29497,Dre Skull
68817,144008,46,Snoop Dogg
68818,144008,42625,Ariel Rechtshaid
68819,144008,752440,Wayne Henry
68820,144008,12908,Diplo
68821,144008,752439,Andrew Bain
68822,144015,46,Snoop Dogg
68823,144015,42625,Ariel Rechtshaid
68824,144015,12908,Diplo
68825,144015,752440,Wayne Henry
68826,144015,752631,David Goldfine
68827,144015,752439,Andrew Bain
68828,144015,752629,Laurent Alfred
68829,144015,30751,Angela Hunte
68830,144024,46,Snoop Dogg
68831,144024,30751,Angela Hunte
68832,144024,12908,Diplo
68833,144024,42625,Ariel Rechtshaid
68834,144024,370644,Elan Atias
68835,144026,39876,Switch
68836,144026,12908,Diplo
68837,144026,46,Snoop Dogg
68838,144026,752439,Andrew Bain
68839,144026,752779,Ian Smith
68840,144026,42625,Ariel Rechtshaid
68841,144026,752777,Lloyd James
68842,144026,752440,Wayne Henry
68843,144026,752776,Noel Davey
68844,144026,5446,Mr. Vegas
68845,144030,29497,Dre Skull
68846,144030,46,Snoop Dogg
68847,144030,12908,Diplo
68848,144030,752993,Donat Roy Jackie Mittoo
68849,144030,752439,Andrew Bain
68850,144030,752440,Wayne Henry
68851,144030,42625,Ariel Rechtshaid
68852,144031,46,Snoop Dogg
68853,144031,676032,Andrew Williams
68854,144031,753028,Johnson Etienne
68855,144031,753026,Abdul Wahab Lafta
68856,144031,338,Busta Rhymes
68857,144032,85,T.I.
68858,144032,20850,Amber Coffman
68859,144032,46,Snoop Dogg
68860,144032,23090,Snoop Lion
68861,144037,29497,Dre Skull
68862,144037,46,Snoop Dogg
68863,144037,12908,Diplo
68864,144037,752439,Andrew Bain
68865,144037,752440,Wayne Henry
68866,144037,753063,William Cole
68867,144037,357875,Ken Boothe
68868,144037,42625,Ariel Rechtshaid
68869,144041,28631,Disturbed
68870,144097,7922,Logic
68871,144135,21702,Fabri Fibra
68872,144141,140462,Ben Goldwasser
68873,144141,140461,Andrew VanWyngarden
68874,144144,12908,Diplo
68875,144144,977215,Tamir Muskat - תמיר מוסקט
68876,144144,820,Mac Miller
68877,144165,1583,French Montana
68878,144165,257,Waka Flocka Flame
68879,144189,125324,James LaBrie
68880,144189,53011,John Petrucci
68881,144189,125322,Jordan Rudess
68882,144189,125323,John Myung
68883,144189,53010,Mike Portnoy
68884,144193,66352,Luke Laird
68885,144193,422752,Marti Frederiksen
68886,144193,51776,Kara DioGuardi
68887,144193,21014,Carrie Underwood
68888,144200,21014,Carrie Underwood
68889,144200,398449,Hillary Lindsey
68890,144200,66352,Luke Laird
68891,144243,88749,Packy
68892,144246,13,Gucci Mane
68893,144248,17234,Fresco
68894,144248,23152,Rone
68895,144278,305426,Poke
68896,144278,1269,KRS-One
68897,144278,63120,Makeba Riddick
68898,144278,77605,DJ Scott La Rock
68899,144278,1025,Red Hot Lover Tone
68900,144316,26593,Jon Bellion
68901,144316,47345,B.Keyz
68902,144377,540935,Matthew Bellamy
68903,144378,540935,Matthew Bellamy
68904,144408,3540,Teddy Riley
68905,144408,987693,Jimmy Jam & Terry Lewis
68906,144408,295,DJ Jazzy Jeff
68907,144408,1148,Will Smith
68908,144417,21702,Fabri Fibra
68909,144450,50268,Tyler Joseph
68910,144453,50268,Tyler Joseph
68911,144475,653,Fiona Apple
68912,144514,21702,Fabri Fibra
68913,144518,20442,KC Rebell
68914,144521,1112272,Charlie T. Wilbury Jr (Tom Petty)
68915,144521,1112271,Lefty Wilbury (Roy Orbison)
68916,144521,1112270,Lucky Wilbury (Bob Dylan)
68917,144521,1112268,Nelson Wilbury (George Harrison)
68918,144521,1112269,Otis Wilbury (Jeff Lynne)
68919,144524,2049,Ab-Soul
68920,144559,21702,Fabri Fibra
68921,144712,16808,Chief Keef
68922,144712,35512,Tadoe
68923,144737,24169,Shiml
68924,144737,14352,Slick One
68925,144737,12077,Kollegah
68926,144737,12500,Favorite
68927,144761,118,Yo Gotti
68928,144761,67,Jeezy
68929,144761,34,Jadakiss
68930,144766,1406,Kevin Rudolf
68931,144766,285817,Jacob Kasher
68932,144766,637970,Charlie Scene
68933,144766,413080,Johnny 3 Tears
68934,144766,643168,"Daniel ""Danny"" Murillo"
68935,144766,11819,J-Dog
68936,144780,2094,Kalenna
68937,144780,535392,Dawn Richard
68938,144780,1713,Skepta
68939,144780,82,Puff Daddy
68940,144812,2049,Ab-Soul
68941,144839,33617,Benjamin Gibbard
68942,144839,33346,Chris Walla
68943,144840,33617,Benjamin Gibbard
68944,144841,33617,Benjamin Gibbard
68945,144841,33346,Chris Walla
68946,144843,33617,Benjamin Gibbard
68947,144844,33617,Benjamin Gibbard
68948,144846,47439,Jay Chilcote
68949,144847,33617,Benjamin Gibbard
68950,144848,33617,Benjamin Gibbard
68951,144848,33346,Chris Walla
68952,144850,33617,Benjamin Gibbard
68953,144851,33617,Benjamin Gibbard
68954,144851,47442,Nick Harmer
68955,144851,33346,Chris Walla
68956,144853,2236,Kirko Bangz
68957,144853,27359,Trinidad James
68958,144853,11353,ScHoolboy Q
68959,144854,33617,Benjamin Gibbard
68960,144854,33346,Chris Walla
68961,144856,33617,Benjamin Gibbard
68962,144857,455,Lil B
68963,144858,33617,Benjamin Gibbard
68964,144859,33617,Benjamin Gibbard
68965,144874,33617,Benjamin Gibbard
68966,144875,33617,Benjamin Gibbard
68967,144877,33617,Benjamin Gibbard
68968,144878,33617,Benjamin Gibbard
68969,144879,33617,Benjamin Gibbard
68970,144880,33617,Benjamin Gibbard
68971,144881,33617,Benjamin Gibbard
68972,144882,33617,Benjamin Gibbard
68973,144883,33617,Benjamin Gibbard
68974,144885,33617,Benjamin Gibbard
68975,144885,33346,Chris Walla
68976,144886,33617,Benjamin Gibbard
68977,144887,33617,Benjamin Gibbard
68978,144887,33346,Chris Walla
68979,144887,47442,Nick Harmer
68980,144889,33617,Benjamin Gibbard
68981,144890,33617,Benjamin Gibbard
68982,144890,33346,Chris Walla
68983,144890,47442,Nick Harmer
68984,144892,33617,Benjamin Gibbard
68985,144903,1042227,John Greenway
68986,144903,2409,Jello Biafra
68987,144911,25561,Tinashe
68988,144918,12338,Bushido
68989,144918,12840,Fler
68990,144919,12840,Fler
68991,144919,12338,Bushido
68992,144928,649704,Tony Scales
68993,144928,672885,Edrick Miles
68994,144928,326,Trey Songz
68995,144928,31928,Troy Taylor
68996,144928,31929,John “SK” McGee
68997,144989,40963,Pete Townshend
68998,144999,13325,Maître Gims
68999,145023,16450,John Lennon
69000,145027,12908,Diplo
69001,145027,665,Major Lazer
69002,145027,1564,Yasmin
69003,145027,22245,Danielle Haim
69004,145027,885,Vybz Kartel
69005,145027,2532,Santigold
69006,145029,1058417,Leftside
69007,145029,47513,RAZZ
69008,145029,47514,Biggy
69009,145029,47512,GTA
69010,145029,12908,Diplo
69011,145029,665,Major Lazer
69012,145033,398352,Karuzo
69013,145034,33617,Benjamin Gibbard
69014,145035,33617,Benjamin Gibbard
69015,145036,33617,Benjamin Gibbard
69016,145036,47442,Nick Harmer
69017,145036,33346,Chris Walla
69018,145039,33617,Benjamin Gibbard
69019,145039,33346,Chris Walla
69020,145041,33617,Benjamin Gibbard
69021,145042,33617,Benjamin Gibbard
69022,145043,33617,Benjamin Gibbard
69023,145043,33346,Chris Walla
69024,145045,33346,Chris Walla
69025,145045,33617,Benjamin Gibbard
69026,145045,47442,Nick Harmer
69027,145046,33617,Benjamin Gibbard
69028,145049,33617,Benjamin Gibbard
69029,145049,33346,Chris Walla
69030,145051,33617,Benjamin Gibbard
69031,145053,33617,Benjamin Gibbard
69032,145054,47527,Jason McGerr
69033,145054,33346,Chris Walla
69034,145054,33617,Benjamin Gibbard
69035,145058,33617,Benjamin Gibbard
69036,145060,33617,Benjamin Gibbard
69037,145063,33617,Benjamin Gibbard
69038,145064,33346,Chris Walla
69039,145064,33617,Benjamin Gibbard
69040,145067,47442,Nick Harmer
69041,145067,33617,Benjamin Gibbard
69042,145068,33617,Benjamin Gibbard
69043,145070,33617,Benjamin Gibbard
69044,145071,33346,Chris Walla
69045,145071,33617,Benjamin Gibbard
69046,145075,33617,Benjamin Gibbard
69047,145078,47527,Jason McGerr
69048,145078,47442,Nick Harmer
69049,145078,33346,Chris Walla
69050,145078,33617,Benjamin Gibbard
69051,145079,33346,Chris Walla
69052,145079,33617,Benjamin Gibbard
69053,145080,33617,Benjamin Gibbard
69054,145081,33617,Benjamin Gibbard
69055,145082,33617,Benjamin Gibbard
69056,145083,47527,Jason McGerr
69057,145083,47442,Nick Harmer
69058,145083,33617,Benjamin Gibbard
69059,145085,33617,Benjamin Gibbard
69060,145085,47442,Nick Harmer
69061,145086,33617,Benjamin Gibbard
69062,145086,33346,Chris Walla
69063,145086,47442,Nick Harmer
69064,145087,33617,Benjamin Gibbard
69065,145088,33346,Chris Walla
69066,145088,33617,Benjamin Gibbard
69067,145089,33617,Benjamin Gibbard
69068,145091,33617,Benjamin Gibbard
69069,145092,33617,Benjamin Gibbard
69070,145092,47442,Nick Harmer
69071,145094,33617,Benjamin Gibbard
69072,145095,33617,Benjamin Gibbard
69073,145095,33346,Chris Walla
69074,145096,33617,Benjamin Gibbard
69075,145097,33617,Benjamin Gibbard
69076,145099,33617,Benjamin Gibbard
69077,145100,33617,Benjamin Gibbard
69078,145101,33617,Benjamin Gibbard
69079,145101,33346,Chris Walla
69080,145102,33617,Benjamin Gibbard
69081,145103,33617,Benjamin Gibbard
69082,145104,33617,Benjamin Gibbard
69083,145104,33346,Chris Walla
69084,145105,33617,Benjamin Gibbard
69085,145106,33617,Benjamin Gibbard
69086,145119,310,Wiz Khalifa
69087,145119,640,King Los
69088,145125,88,Rick Ross
69089,145125,1632,Tory Lanez
69090,145125,47545,Elhae
69091,145126,14857,Ateyaba
69092,145130,17296,Darryl Zeuja
69093,145130,13063,Nekfeu
69094,145130,13508,Sneazzy
69095,145130,13062,Alpha Wann
69096,145130,17297,Fonky Flav'
69097,145151,629,Leonard Cohen
69098,145168,12077,Kollegah
69099,145180,19226,Serge Gainsbourg
69100,145216,92,Nicki Minaj
69101,145216,88,Rick Ross
69102,145216,396,Wale
69103,145216,2362,Mavado
69104,145217,987693,Jimmy Jam & Terry Lewis
69105,145218,31405,Ben Folds
69106,145220,643,Pusha-T
69107,145220,118,Yo Gotti
69108,145220,640,King Los
69109,145221,982697,Rory Bennett
69110,145221,1556,JoJo Hailey
69111,145222,1073,Juicy J
69112,145222,640,King Los
69113,145250,124113,Donald Fagen
69114,145250,352581,Walter Becker
69115,145258,2253,Raheem DeVaughn
69116,145258,640,King Los
69117,145272,494,Dresta
69118,145272,495,B.G. Knocc Out
69119,145301,1422,Danny Brown
69120,145301,12417,A$AP Rocky
69121,145301,19673,Joey Fatts
69122,145305,47589,Lil Dicky
69123,145306,47589,Lil Dicky
69124,145307,47589,Lil Dicky
69125,145308,47589,Lil Dicky
69126,145309,47589,Lil Dicky
69127,145310,47589,Lil Dicky
69128,145311,47589,Lil Dicky
69129,145314,47589,Lil Dicky
69130,145317,47589,Lil Dicky
69131,145319,47589,Lil Dicky
69132,145320,47589,Lil Dicky
69133,145321,47589,Lil Dicky
69134,145322,47589,Lil Dicky
69135,145323,47589,Lil Dicky
69136,145324,47589,Lil Dicky
69137,145325,47589,Lil Dicky
69138,145326,47589,Lil Dicky
69139,145332,18722,Grimes
69140,145335,288,Bun B
69141,145335,2236,Kirko Bangz
69142,145335,286,Slim Thug
69143,145335,1075,Trae tha Truth
69144,145335,289,Paul Wall
69145,145335,588,Z-Ro
69146,145354,1632,Tory Lanez
69147,145357,640,King Los
69148,145362,640,King Los
69149,145370,43504,Lil' Snupe
69150,145380,214001,Pete Wentz
69151,145380,6343,Patrick Stump
69152,145398,2049,Ab-Soul
69153,145413,59,2Pac
69154,145431,1090508,Josh Tillman
69155,145438,21702,Fabri Fibra
69156,145441,69347,Noel Gallagher
69157,145442,69347,Noel Gallagher
69158,145443,69347,Noel Gallagher
69159,145467,21702,Fabri Fibra
69160,145495,1653,Ryan Tedder
69161,145523,72143,Curly Putman
69162,145523,72142,Bobby Braddock
69163,145555,640,King Los
69164,145570,13325,Maître Gims
69165,145614,124464,Brent Kutzle
69166,145614,1653,Ryan Tedder
69167,145628,188356,Dyo
69168,145628,15275,Talay Riley
69169,145628,972663,Reeva & Black
69170,145628,972612,Speedy J
69171,145628,246806,Natalie Lauren
69172,145628,14598,Iggy Azalea
69173,145640,33624,Roger Waters
69174,145646,41626,Richard Wright
69175,145649,13756,ROES
69176,145649,7922,Logic
69177,145649,14963,Dizzy Wright
69178,145650,33624,Roger Waters
69179,145653,33624,Roger Waters
69180,145657,640,King Los
69181,145659,41626,Richard Wright
69182,145660,68,Kid Cudi
69183,145661,62540,Syd Barrett
69184,145673,33320,King Blue
69185,145673,2049,Ab-Soul
69186,145698,587164,Kyle Stewart
69187,145698,46085,Harmony Samuels
69188,145698,550007,Al Sherrod Lambert
69189,145698,1529,Missy Elliott
69190,145698,8609,Fantasia
69191,145701,4,Lil Wayne
69192,145701,1421,Kendrick Lamar
69193,145703,1408,Maino
69194,145703,16424,Chinx
69195,145703,1583,French Montana
69196,145703,47732,Young Pretty
69197,145707,144123,Ladybug Mecca
69198,145707,1007268,Ishmael Butler
69199,145707,36637,Doodlebug
69200,145708,649704,Tony Scales
69201,145708,31928,Troy Taylor
69202,145708,326,Trey Songz
69203,145708,31929,John “SK” McGee
69204,145712,1107320,"Frank ""Nitty"" Brim"
69205,145712,393854,Peter Wilhousky
69206,145712,1036332,Mykola Leontovych
69207,145712,649704,Tony Scales
69208,145712,672885,Edrick Miles
69209,145712,326,Trey Songz
